id_partida,modelo,jugador,estado,rubrica,explicacion,timestamp,execution_time,valid
309efeb6-faf9-11ef-bbd4-005056c00003,google/gemini-exp-1206,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 3 - Intenta ocupar el centro,una estrategia importante.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 3 - Se adapta a la jugada inicial del oponente.}",2025-03-07T02:09:36.470Z;,2.5848452000063844,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/learnlm-1.5-pro-experimental,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 2 - Busca formar una diagonal.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T02:09:40.977Z;,1.7000993999827188,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/gemini-exp-1206,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 3 - Bloquea al oponente.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 3 - Se adapta a la jugada del oponente.}",2025-03-07T02:09:46.627Z;,2.496566599991638,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/learnlm-1.5-pro-experimental,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 2 - Busca formar una diagonal.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T02:09:52.634Z;,3.0477813000034075,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/gemini-exp-1206,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 3 - Bloquea al oponente.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 3 - Se adapta a la jugada del oponente.}",2025-03-07T02:09:58.078Z;,2.657332500006305,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/learnlm-1.5-pro-experimental,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento es legal y respeta las reglas.,Validez y Legalidad: 3 - El movimiento es válido y dentro de los límites.,Razonamiento Estratégico: 2 - Busca formar una diagonal.,Factualidad: 3 - La explicación refleja correctamente el estado del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y completa.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T02:10:02.418Z;,1.5970417999778874,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/gemini-exp-1206,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 1 - No evita la derrota,aunque el modelo diga que bloquea.,Factualidad: 1 - Incorrecto,'x' no ha ganado aún.,Coherencia Explicativa: 1 - La razón dada es incoherente con el estado del tablero.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No se adapta a la situación real.}",2025-03-07T02:10:06.909Z;,1.500488600024255,1
309efeb6-faf9-11ef-bbd4-005056c00003,google/learnlm-1.5-pro-experimental,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - Formato de movimiento inválido.,Validez y Legalidad: 1 - Movimiento con formato incorrecto.,Razonamiento Estratégico: 1 - Sin sentido.,Factualidad: 1 - No hay justificación.,Coherencia Explicativa: 1 - No se entiende.,Claridad Lingüística: 1 - Imposible de entender.,Adaptabilidad: 1 - Nula.}",2025-03-07T02:10:11.212Z;,1.2945256999810226,0
309efeb6-faf9-11ef-bbd4-005056c00003,google/learnlm-1.5-pro-experimental,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Impide victoria de 'o' y gana.,Factualidad: 3 - Correcto,impide que 'o' gane.,Coherencia Explicativa: 3 - La razón dada es coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta a la situación para ganar.}",2025-03-07T02:10:19.625Z;,4.807879500003764,1
cd8c34df-faf6-11ef-a510-005056c00003,o1-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-07T01:52:25.608Z;,4.740340300020762,1
cd8c34df-faf6-11ef-a510-005056c00003,google/gemini-2.0-flash-thinking-exp-1219,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-07T01:52:32.594Z;,3.3457010999845807,1
cd8c34df-faf6-11ef-a510-005056c00003,o1-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T01:52:43.438Z;,7.884480499982601,1
cd8c34df-faf6-11ef-a510-005056c00003,google/gemini-2.0-flash-thinking-exp-1219,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T01:52:51.486Z;,5.278301800019108,1
cd8c34df-faf6-11ef-a510-005056c00003,o1-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:53:04.278Z;,10.3074506999983,1
cd8c34df-faf6-11ef-a510-005056c00003,google/gemini-2.0-flash-thinking-exp-1219,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:53:15.404Z;,8.03749789998983,1
cd8c34df-faf6-11ef-a510-005056c00003,o1-mini,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Estrategia compleja.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:53:29.286Z;,10.753261799982283,1
7aa12c77-faf6-11ef-a723-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-07T01:50:07.621Z;,5.351310800004285,1
7aa12c77-faf6-11ef-a723-005056c00003,google/gemini-2.0-flash-lite-preview-02-05,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-07T01:50:12.730Z;,2.1507586000079755,1
7aa12c77-faf6-11ef-a723-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T01:50:23.745Z;,7.50346440001158,1
7aa12c77-faf6-11ef-a723-005056c00003,google/gemini-2.0-flash-lite-preview-02-05,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-07T01:50:28.784Z;,2.3317430000170134,1
7aa12c77-faf6-11ef-a723-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Estrategia compleja.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:50:40.435Z;,8.590876700007357,1
7aa12c77-faf6-11ef-a723-005056c00003,google/gemini-2.0-flash-lite-preview-02-05,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Estrategia compleja.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:50:44.890Z;,1.6297462999937125,1
7aa12c77-faf6-11ef-a723-005056c00003,o3-mini,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Estrategia compleja.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Se adapta bien.}",2025-03-07T01:50:55.526Z;,7.549702299991623,1
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-lite-preview-02-05,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 1,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 1 - Estrategia inicial,sin más.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-06T17:41:55.516Z;,3.686851300008129,1
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-thinking-exp,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No considera el juego anterior.}",2025-03-06T17:42:04.684Z;,4.30465269999695,1
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-lite-preview-02-05,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Coherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-06T17:42:10.740Z;,2.2089495999971405,1
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-thinking-exp,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es válido.,Razonamiento Estratégico: 2 - Intenta prevenir una victoria del oponente.,Factualidad: 3 - La explicación se basa en el estado actual del tablero.,Coherencia Explicativa: 3 - La explicación es lógica y coherente.,Claridad Lingüística: 3 - El lenguaje es claro y preciso.,Adaptabilidad: 2 - Se adapta al movimiento anterior del oponente.}",2025-03-06T17:42:17.336Z;,2.6241484999773093,1
